degree distribution (probability density function of the degree in logarithmic bins) 
6.42013	0.121378
8.82333	0.0690921
12.7848	0.0369786
18.2392	0.0146383
25.9629	0.00863612
37.8252	0.00415552
54.5639	0.00186873
78.2191	0.000754156
115.043	0.000474624
166.451	0.000184362
200	2.8019e-06

degree distribution (degree-occurrences) 
5	0.001875
6	0.15325
7	0.115625
8	0.09475
9	0.07275
10	0.055375
11	0.044
12	0.035875
13	0.0335
14	0.0315
15	0.027625
16	0.020375
17	0.0185
18	0.0165
19	0.016375
20	0.0145
21	0.0125
22	0.010625
23	0.011
24	0.008625
25	0.01
26	0.009125
27	0.0085
28	0.00775
29	0.00575
30	0.006
31	0.006875
32	0.006125
33	0.005625
34	0.003875
35	0.0045
36	0.004375
37	0.003625
38	0.004375
39	0.00475
40	0.003875
41	0.004125
42	0.00425
43	0.003
44	0.00375
45	0.002375
46	0.002375
47	0.003125
48	0.001625
49	0.002625
50	0.001875
51	0.001625
52	0.002625
53	0.001625
54	0.002
55	0.00175
56	0.002
57	0.003125
58	0.001375
59	0.002125
60	0.00075
61	0.001375
62	0.0015
63	0.0015
64	0.00175
65	0.000375
66	0.001
67	0.001625
68	0.001
69	0.001375
70	0.001625
71	0.000625
72	0.00075
73	0.001
74	0.00125
75	0.00075
76	0.00125
77	0.000625
78	0.00075
79	0.000625
80	0.00125
81	0.000375
82	0.0005
83	0.00025
84	0.0005
85	0.000375
86	0.000875
87	0.000625
88	0.0005
89	0.0005
90	0.0005
91	0.000875
92	0.0005
93	0.000625
94	0.000375
95	0.000375
96	0.000375
97	0.0005
98	0.000875
99	0.00025
100	0.000375
101	0.000875
102	0.00075
103	0.00075
104	0.001125
105	0.0005
106	0.000375
107	0.0005
108	0.0005
109	0.0005
110	0.000375
111	0.000125
112	0.0005
113	0.00025
114	0.000375
115	0.000875
116	0.000375
117	0.000625
118	0.000625
119	0.000375
120	0.0005
121	0.0005
122	0.00025
123	0.000875
124	0.000375
125	0.00025
126	0.00025
127	0.000375
128	0.000625
129	0.000125
130	0.00025
132	0.000375
133	0.000375
134	0.000375
135	0.00075
136	0.000375
137	0.00075
138	0.000125
139	0.000125
141	0.000125
143	0.00025
144	0.000125
146	0.000125
147	0.000375
148	0.0005
149	0.000125
150	0.000375
151	0.00025
152	0.00025
153	0.0005
154	0.0005
155	0.00025
156	0.000375
157	0.000375
158	0.0005
160	0.000125
164	0.00025
165	0.00025
167	0.000375
168	0.000125
169	0.00025
170	0.000125
171	0.000125
173	0.000375
174	0.00075
175	0.000125
176	0.000125
177	0.000375
178	0.000375
179	0.000125
180	0.000125
184	0.000125
185	0.00025
188	0.000375
189	0.000125
190	0.00025
191	0.00025
193	0.000125
194	0.000125
195	0.000125
196	0.00025
198	0.000125
199	0.000125
200	0.00025

