1	353
1	487
1	1278
1	1500
1	2094
1	4513
2	4846
2	5913
2	7694
2	7733
2	7781
2	7994
3	413
3	5071
3	7306
3	7578
3	7603
3	7990
4	6645
4	7561
4	7846
4	7859
4	7972
4	7990
5	6212
5	7032
5	7630
5	7734
5	7912
5	7970
6	1450
6	7293
6	7798
6	7878
6	7918
6	7962
7	6551
7	6684
7	7164
7	7469
7	7783
7	7928
8	3950
8	4615
8	5668
8	5693
8	5795
8	6068
9	6514
9	7341
9	7413
9	7419
9	7425
9	7723
10	587
10	6866
10	6980
10	7011
10	7502
10	7559
11	7536
11	7637
11	7803
11	7893
11	7898
11	7900
12	5662
12	7896
12	7899
12	7936
12	7968
12	7993
13	6483
13	7712
13	7735
13	7754
13	7891
13	7969
14	571
14	879
14	1159
14	1192
14	2731
14	3646
15	1678
15	1778
15	2914
15	2969
15	4007
15	5963
16	5044
16	7863
16	7881
16	7929
16	7935
16	7995
17	6075
17	6325
17	6379
17	6688
17	7082
17	7486
18	6608
18	7315
18	7393
18	7456
18	7701
18	7869
19	7763
19	7910
19	7981
19	7983
19	7989
19	7998
20	4998
20	7187
20	7777
20	7785
20	7861
20	7960
21	609
21	5393
21	6774
21	7186
21	7862
21	7959
22	7744
22	7804
22	7981
22	7983
22	7989
22	7998
23	4740
23	5120
23	5152
23	5205
23	6025
23	6099
24	1748
24	6107
24	7748
24	7826
24	7922
24	7928
25	1502
25	7908
25	7918
25	7925
25	7956
25	7962
26	7266
26	7413
26	7419
26	7425
26	7470
26	7758
27	2500
27	6617
27	7707
27	7944
27	7967
27	7985
28	7743
28	7854
28	7864
28	7884
28	7983
28	7984
29	4756
29	7106
29	7323
29	7736
29	7904
29	7998
30	3610
30	4540
30	4642
30	4898
30	5516
30	6890
31	1396
31	1664
31	3081
31	3791
31	7217
31	7918
32	1160
32	6616
32	6690
32	7407
32	7506
32	7995
33	7139
33	7528
33	7585
33	7949
33	7982
33	7990
34	4453
34	7075
34	7248
34	7255
34	7604
34	7815
35	2000
35	6111
35	7777
35	7861
35	7960
35	7971
36	118
36	4357
36	6979
36	7411
36	7737
36	7957
37	1055
37	3143
37	6932
37	7739
37	7816
37	7839
38	2967
38	5674
38	6213
38	6995
38	7453
38	7546
39	3088
39	4642
39	4898
39	6336
39	6890
39	7134
40	2014
40	6332
40	6545
40	6937
40	7747
40	7883
41	2951
41	4195
41	4880
41	5814
41	6344
41	7542
42	6481
42	7580
42	7785
42	7837
42	7960
42	7967
43	1575
43	7456
43	7556
43	7576
43	7586
43	7622
44	5129
44	6872
44	7415
44	7438
44	7445
44	7890
45	4120
45	7260
45	7414
45	7462
45	7531
45	7732
46	3144
46	5802
46	7741
46	7813
46	7850
46	7939
47	6764
47	7476
47	7477
47	7621
47	7679
47	7949
48	7740
48	7867
48	7878
48	7882
48	7900
48	7952
49	1658
49	3606
49	6333
49	6958
49	7161
49	7792
50	7289
