1	15366
1	15460
1	15536
1	15688
1	15709
1	15932
2	2788
2	15843
2	15915
2	15942
2	15971
2	15995
3	673
3	1440
3	8981
3	11980
3	13755
3	15897
4	11278
4	12414
4	12808
4	13353
4	13618
4	15474
5	900
5	2256
5	3891
5	8304
5	13129
5	15946
6	2073
6	15594
6	15731
6	15746
6	15776
6	15808
7	9270
7	12377
7	13389
7	13699
7	14042
7	15699
8	93
8	14003
8	14365
8	14654
8	15164
8	15263
9	3835
9	15683
9	15687
9	15691
9	15830
9	15895
10	8418
10	10941
10	11450
10	13915
10	15034
10	15418
11	14
11	635
11	1042
11	1654
11	1812
11	11631
12	2988
12	5552
12	7454
12	8232
12	9005
12	12023
13	13196
13	15083
13	15181
13	15291
13	15472
13	15651
14	11
14	635
14	1042
14	1812
14	13220
14	15864
15	13753
15	14690
15	15757
15	15821
15	15949
15	15958
16	706
16	2684
16	6401
16	7375
16	7959
16	15722
17	9550
17	15848
17	15888
17	15910
17	15965
17	15994
18	13407
18	13837
18	14374
18	14643
18	14727
18	14986
19	15609
19	15620
19	15649
19	15695
19	15703
19	15759
20	9749
20	12197
20	13173
20	13354
20	13550
20	15140
21	11142
21	11183
21	11678
21	13303
21	15155
22	15559
22	15909
22	15920
22	15922
22	15976
22	15984
23	11343
23	15670
23	15756
23	15873
23	15885
23	15925
24	9159
24	9327
24	9587
24	10435
24	10586
24	15079
25	1702
25	13161
25	14516
25	14898
25	15788
25	15859
26	11346
26	15657
26	15760
26	15911
26	15969
26	15998
27	14337
27	15156
27	15678
27	15928
27	15944
27	15945
28	46
28	4371
28	6950
28	15163
28	15357
28	15412
29	6896
29	8959
29	10507
29	12732
29	15563
29	15797
30	14676
30	15399
30	15402
30	15882
30	15899
30	15984
31	706
31	6401
31	7375
31	7959
31	12290
31	15613
32	8686
32	15541
32	15781
32	15911
32	15969
32	15998
33	6042
33	7392
33	7864
33	11249
33	14405
33	14459
34	14541
34	14700
34	15443
34	15654
34	15874
34	16000
35	9061
35	15570
35	15717
35	15810
35	15830
35	15895
36	14465
36	14597
36	15098
36	15153
36	15269
36	15863
37	11405
37	12283
37	12853
37	13284
37	14254
37	14833
38	2387
38	9354
38	10119
