1	106 
2	59 131 
3	81 
4	97 
5	334 
6	316 
7	125 
8	38 
9	120 
10	112 310 
11	252 
12	277 
13	257 
14	252 
15	192 
16	75 
17	169 
18	57 
19	72 
20	242 
21	154 
22	31 
23	276 
24	226 
25	183 
26	58 
27	298 
28	259 299 
29	202 
30	31 
31	75 
32	58 
33	181 
34	35 
35	120 
36	221 
37	301 
38	225 
39	11 
40	131 
41	145 
42	205 
43	229 239 
44	35 
45	130 
46	299 
47	287 
48	47 
49	215 
50	192 
51	240 
52	207 
53	287 
54	95 
55	266 
56	85 
57	255 
58	25 
59	130 
60	52 
61	331 
62	185 
63	91 
64	17 
65	29 
66	9 
67	56 
68	35 
69	31 
70	303 
71	209 
72	210 
73	199 
74	194 
75	186 202 
76	36 
77	156 
78	73 
79	211 
80	52 
81	317 
82	257 
83	145 
84	206 
85	304 
86	170 
87	287 
88	163 
89	112 
90	29 194 
91	260 
92	307 
93	307 
94	158 
95	181 
96	159 
97	244 
98	122 
99	211 
100	185 276 
101	205 
102	247 
103	306 
104	32 
105	12 
106	332 
107	31 
108	276 
109	211 
110	25 
111	77 
112	23 
113	211 
114	59 
115	204 210 
116	249 
117	58 
118	182 
119	174 
120	217 
121	257 
122	112 
123	145 
124	313 
125	284 
126	151 
127	119 
128	225 
129	35 
130	195 
131	328 
132	325 
133	192 295 
134	67 
135	163 
136	27 
137	169 
138	240 
139	192 
140	32 
141	17 
142	218 
143	286 
144	161 
145	245 
146	230 
147	1 
148	38 
149	73 
150	91 
151	328 
152	338 
153	338 
154	137 
155	89 
156	49 
157	275 
158	80 
159	155 
160	104 
161	145 
162	294 
163	110 
164	253 
165	211 
166	221 
167	207 
168	131 
169	267 
170	302 
171	325 
172	59 
173	31 
174	298 
175	230 
176	158 
177	249 
178	32 
179	149 
180	321 
181	221 
182	230 
183	149 
184	331 
185	152 
186	211 
187	147 
188	139 
189	332 
190	271 
191	300 
192	101 322 
193	61 
194	262 
195	263 
196	302 
197	292 
198	313 
199	238 
200	61 
201	339 
202	232 
203	72 
204	285 
205	56 
206	35 
207	316 
208	193 
209	116 
210	311 
211	115 
212	275 
213	223 
214	139 
215	307 
216	107 
217	186 
218	245 
219	111 340 
220	187 
221	240 
222	65 
223	63 
224	321 
225	258 
226	328 
227	295 
228	110 
229	27 
230	205 
231	131 
232	67 
233	217 
234	1 
235	35 
236	325 
237	16 
238	259 
239	290 
240	103 
241	189 
242	142 
243	306 
244	106 
245	217 
246	25 
247	331 
248	17 
249	14 
250	95 
251	225 
252	69 
253	265 
254	155 
255	83 
256	284 
257	134 
258	111 
259	324 
260	186 
261	261 
262	17 
263	186 
264	217 
265	155 
266	64 
267	103 
268	158 
269	62 
270	158 
271	91 
272	158 
273	85 
274	128 
275	77 
276	109 
277	268 
278	76 
279	59 
280	86 
281	111 
282	223 
283	110 
284	298 
285	17 
286	205 
287	59 
288	195 
289	21 
290	44 
291	302 
292	139 
293	58 
294	195 
295	29 
296	194 
297	65 
298	11 
299	276 
300	108 
301	195 
302	305 
303	284 
304	59 
305	71 
306	338 
307	88 
308	209 
309	281 
310	12 
311	142 335 
312	287 
313	106 
314	11 
315	261 
316	321 
317	78 
318	234 
319	61 
320	189 
321	52 
322	204 
323	35 
324	215 
325	245 
326	249 
327	213 
328	320 
329	202 
330	307 
331	59 210 
332	161 
333	52 302 
334	223 
335	304 
336	338 
337	104 
338	223 
339	77 
340	248 
341	194 230 
342	11 
343	234 
344	86 
345	327 
346	187 
347	167 
348	205 
349	131 171 
350	16 
351	142 
352	209 
353	67 
354	276 
355	241 
356	155 
357	258 
358	224 
359	305 
360	6 
361	305 
362	43 
363	184 
364	249 
365	314 
366	243 
367	171 
368	192 295 
369	292 
370	31 
371	206 
372	298 
373	9 71 
374	145 262 
375	35 
376	192 
377	158 174 
378	72 
379	145 
380	65 
381	240 
382	325 
383	247 
384	11 
385	110 
386	203 
387	288 
388	25 
389	63 
390	276 
391	238 
392	21 
393	12 
394	320 
395	324 
396	275 
397	158 
398	138 
399	9 
400	198 
401	187 
402	98 
403	53 
404	11 
405	11 
406	49 
407	74 
408	229 
409	145 
410	335 
411	223 
412	223 
413	146 
414	80 
415	321 
416	22 
417	65 
418	145 
419	108 
420	267 
421	11 
422	224 
423	83 
424	147 
425	32 
426	208 
427	267 
428	226 
429	158 
430	163 
431	48 
432	59 
433	217 
434	325 
435	95 
436	12 
437	35 
438	164 
439	210 
440	151 
441	258 
442	267 
443	35 
444	131 194 
445	192 
446	185 
447	105 218 
448	194 
449	6 
450	79 
451	133 
452	183 
453	302 
454	61 
455	303 
456	337 
457	10 
458	174 
459	114 
460	257 
461	254 
462	263 
463	142 
464	58 
465	264 
466	265 
467	136 
468	25 
469	106 
470	203 
471	84 185 
472	82 
473	155 
474	58 
475	121 
476	131 
477	131 
478	39 260 
479	145 170 
480	241 
481	183 
482	306 
483	5 
484	91 
485	16 
486	67 
487	107 
488	137 
489	321 
490	303 
491	155 
492	119 
493	335 
494	254 
495	173 
496	172 
497	255 
498	58 
499	65 
500	211 
501	91 
502	77 
503	294 
504	267 
505	61 
506	94 
507	97 
508	130 
509	141 
510	303 
511	158 
512	66 
513	258 
514	333 
515	130 
516	196 
517	209 
518	95 133 
519	287 
520	114 
521	123 
522	98 
523	239 331 
524	218 
525	120 
526	142 
527	193 
528	244 
529	110 
530	112 
531	211 
532	25 
533	4 
534	120 
535	145 
536	100 
537	96 
538	192 
539	29 
540	155 
541	238 
542	194 
543	245 
544	207 
545	119 
546	331 
547	241 
548	51 
549	261 
550	67 185 
551	130 
552	13 
553	186 
554	61 321 
555	285 
556	1 
557	245 
558	276 
559	106 
560	232 
561	187 241 
562	223 
563	319 
564	307 
565	229 
566	327 
567	211 
568	58 
569	254 
570	269 
571	138 
572	310 
573	158 
574	197 
575	29 114 
576	79 
577	119 
578	340 
579	287 
580	15 
581	265 
582	131 
583	35 
584	108 
585	58 95 
586	9 
587	52 
588	258 
589	130 
590	120 
591	91 
592	185 
593	163 
594	315 
595	85 
596	63 
597	12 
598	211 
599	147 
600	338 
601	73 
602	62 
603	28 
604	317 
605	20 
606	211 
607	163 
608	185 
609	59 
610	37 
611	303 
612	112 
613	206 
614	29 
615	35 
616	30 178 
617	56 
618	56 
619	108 
620	244 
621	266 
622	35 
623	131 
624	174 
625	170 
626	62 
627	35 
628	267 
629	285 
630	58 
631	23 
632	174 
633	129 
634	67 
635	252 
636	142 
637	6 
638	238 
639	58 
640	332 
641	249 
642	51 
643	111 
644	169 
645	128 
646	302 
647	158 
648	317 
649	111 
650	76 
651	217 
652	50 
653	183 
654	271 
655	289 
656	285 
657	272 
658	69 
659	7 
660	71 
661	295 
662	339 
663	276 
664	54 
665	338 
666	103 
667	4 
668	253 
669	199 304 
670	287 
671	108 
672	183 
673	81 
674	227 
675	40 169 
676	1 
677	206 
678	181 
679	1 
680	166 
681	223 
682	296 
683	327 
684	294 
685	249 
686	58 188 
687	338 
688	102 
689	4 
690	223 
691	325 
692	42 
693	123 
694	258 276 
695	284 
696	72 
697	100 
698	251 
699	137 
700	158 
701	169 
702	33 
703	99 
704	294 
705	158 238 
706	75 
707	322 
708	83 
709	192 
710	131 
711	155 
712	291 
713	65 
714	83 
715	119 
716	174 
717	146 
718	244 
719	240 
720	302 
721	207 
722	305 
723	207 
724	193 
725	169 
726	17 192 
727	292 
728	169 335 
729	67 
730	56 
731	217 
732	133 
733	315 
734	194 
735	283 
736	314 
737	323 
738	35 178 
739	287 
740	200 
741	307 
742	158 
743	25 
744	247 
745	309 
746	129 
747	307 
748	231 
749	262 
750	4 
751	68 
752	323 
753	217 
754	57 
755	94 
756	72 
757	58 
758	209 
759	337 
760	144 
761	168 
762	205 
763	209 
764	155 
765	272 
766	307 
767	294 
768	170 
769	244 
770	7 
771	131 
772	153 
773	238 
774	288 
775	85 
776	126 
777	101 
778	112 
779	130 
780	129 
781	318 
782	295 
783	25 
784	191 
785	288 
786	77 
787	265 
788	304 
789	322 
790	195 
791	306 
792	248 
793	26 
794	303 
795	87 
796	11 
797	243 
798	193 
799	118 
800	4 220 
801	303 
802	91 
803	89 
804	174 249 
805	257 
806	52 
807	101 
808	179 
809	133 
810	135 
811	238 
812	5 
813	29 
814	165 
815	186 
816	129 
817	17 
818	287 
819	289 
820	331 
821	242 
822	69 
823	31 
824	229 
825	267 
826	305 
827	263 
828	221 
829	207 
830	95 
831	302 
832	57 
833	239 
834	102 
835	131 
836	259 
837	130 
838	192 
839	119 
840	260 
841	145 
842	243 
843	217 
844	80 
845	110 
846	107 
847	120 
848	204 
849	305 
850	249 
851	340 
852	76 
853	62 
854	192 
855	94 
856	305 
857	228 
858	82 
859	57 
860	159 
861	250 
862	19 
863	11 185 
864	241 
865	285 
866	81 
867	240 
868	47 
869	238 
870	169 
871	131 
872	211 
873	249 
874	281 
875	305 
876	286 
877	272 
878	185 
879	206 
880	120 258 
881	290 
882	151 
883	111 
884	238 
885	99 
886	11 
887	279 
888	16 92 
889	321 
890	133 
891	4 
892	215 
893	86 
894	305 
895	130 
896	110 
897	57 
898	223 
899	111 120 
900	334 
901	223 
902	300 
903	239 
904	339 
905	253 
906	327 
907	278 
908	101 
909	305 
910	155 
911	149 324 
912	279 
913	101 
914	320 
915	245 
916	193 
917	330 
918	21 217 
919	157 323 
920	67 
921	104 
922	84 
923	296 
924	161 
925	120 
926	319 
927	49 
928	178 
929	21 
930	60 
931	313 
932	47 
933	13 
934	287 
935	61 
936	209 
937	321 
938	16 
939	249 
940	30 
941	259 
942	235 
943	258 
944	217 
945	180 
946	130 
947	174 
948	94 
949	5 
950	9 
951	35 
952	180 
953	142 
954	101 
955	231 
956	217 
957	185 
958	195 
959	143 
960	26 287 
961	257 
962	35 
963	76 
964	25 
965	190 
966	110 
967	192 
968	245 
969	271 
970	240 
971	78 
972	278 
973	67 
974	107 
975	16 
976	275 
977	16 
978	313 
979	301 
980	285 
981	159 
982	318 
983	61 
984	120 
985	108 
986	307 
987	94 
988	5 
989	35 
990	72 
991	142 
992	223 
993	242 
994	238 
995	301 
