1	1298
1	1492
1	1687
1	2073
1	2799
1	2878
2	2013
2	3318
2	3647
2	3775
2	3911
2	3920
3	117
3	286
3	367
3	3713
3	3874
4	3733
4	3810
4	3931
4	3954
4	3961
4	3969
5	3396
5	3473
5	3620
5	3880
5	3889
5	3943
6	1538
6	3029
6	3525
6	3673
6	3748
6	3971
7	1774
7	3885
7	3915
7	3917
7	3946
7	3953
8	2985
8	3357
8	3672
8	3679
8	3736
8	3982
9	3721
9	3844
9	3853
9	3867
9	3965
9	3991
10	439
10	771
10	1097
10	1564
10	3210
10	3516
11	3004
11	3350
11	3427
11	3821
11	3856
11	3962
12	218
12	3390
12	3561
12	3906
12	3987
12	3988
13	1582
13	3856
13	3906
13	3942
13	3977
13	3996
14	2469
14	3533
14	3711
14	3928
14	3978
14	3998
15	3752
15	3756
15	3769
15	3864
15	3936
15	3959
16	2385
16	2878
16	3436
16	3567
16	3568
16	3989
17	2992
17	3293
17	3800
17	3817
17	3863
17	3896
18	683
18	2836
18	3028
18	3044
18	3649
18	3970
19	2050
19	3228
19	3309
19	3649
19	3767
19	3776
20	2688
20	3248
20	3789
20	3926
20	3959
20	3974
21	2868
21	3244
21	3584
21	3755
21	3778
21	3960
22	2048
22	3619
22	3875
22	3972
22	3973
22	3998
23	2951
23	3463
23	3764
23	3787
23	3813
23	3873
24	597
24	3103
24	3523
24	3941
24	3956
24	4000
25	3442
25	3869
25	3881
25	3895
25	3941
25	4000
26	938
26	3435
26	3551
26	3940
26	3966
26	3991
27	2194
27	2251
27	2311
27	3311
27	3378
27	3693
28	806
28	1118
28	2004
28	3982
28	3994
28	3997
29	2880
29	3443
29	3587
29	3961
29	3993
29	3999
30	2829
30	3029
30	3655
30	3917
30	3953
30	3988
31	1929
31	3555
31	3703
31	3727
31	3887
31	3943
32	2089
32	2741
32	2818
32	3577
32	3813
32	3933
33	2848
33	3116
33	3375
33	3432
33	3780
33	3824
34	3316
34	3401
34	3464
34	3713
34	3817
34	3933
35	3511
35	3526
35	3646
35	3867
35	3908
35	3989
36	3570
36	3765
36	3777
36	3938
36	3972
36	3983
37	2303
37	3325
37	3593
